,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Location Info,Retweets,Favorites,Language,Source
0,"No pares, sigue sigue 🎶

Seguimos haciendo sus envíos por @hugo_app.

Abiertos hasta las 09:00 P.M. 🤩 https://t.co/udISgZvVuX",9/17/2021 2:35,1.43869E+18,TechloverStore,,0,4,es,Twitter for Android
1,Como detesto la app de Hugo 😊,9/17/2021 1:56,1.43868E+18,isavalentinagm,,0,0,es,Twitter for iPhone
2,"RT @Radioesport914: Hablamos del partido contra el Real Madrid. El Valencia CF ha trabajado con la principal duda de Hugo Duro, con molesti…",9/17/2021 0:30,1.43866E+18,CheCapitan,,3,0,es,Twitter for Android
3,"Hoy en @elbanquillosv a las 8 PM por @Vivefmradio : 

- Entrevista con Alexis Herrera, salvadoreño del Leganés español
- Plática con Ernesto Alas, de Hugo App 
- Resumen informativo sobre LMF y Champions 

¡Imperdible! 
Gracias 
@Betcris  
#ACECENTA 
@CinemarkSV 
@SamsungLatin https://t.co/md8uDcM42X",9/17/2021 0:17,1.43866E+18,elsalvadorfc,El Salvador,0,1,es,Twitter Web App
4,"Seguí en sintonía en #La830 con ""El Cantor de la Patagonia Versionado"". Seguimos compartiendo las versiones de Hugo Giménez Agüero que llegan a la emisora📻

📻 AM 830 y FM 96.3 MHz
📲2966-700384
📱 Descargá la APP👉 https://t.co/lyCGPjEHOJ
🌐https://t.co/0L0I4pVT5B https://t.co/c2dspPBCSr",9/16/2021 23:24,1.43865E+18,LU14AM830,"Río Gallegos, Argentina",0,0,es,Twitter for Android
5,@lilyinthesuns3t Para todo los demás existe mástercard y la app de Hugo...,9/16/2021 23:19,1.43864E+18,Angelgfernandez,,0,1,es,Twitter for Android
6,"#empresarial BID le apuesta a la digitalización con US$1,5 millones de inversión en Hugo app 🕵️🏦💲🚗🏍🛵

Léalo completo: https://t.co/K6kNqP89Md

#HugoApp #inversion #dinero #dinerocomsv #ElSalvador 
@el_BID @hugoapp_",9/16/2021 23:13,1.43864E+18,dinerocomsv,"San Salvador, El Salvador",0,0,es,Twitter Web App
7,"¡Con tus tarjetas Visa de Banco Ficohsa y Hugo App tus viernes son de tranquilidad!

#FicohsaGT https://t.co/qbeN2XJi3y",9/16/2021 22:52,1.43864E+18,Ficohsaguate,Ciudad de Guatemala,0,0,es,Twitter Web App
8,RT @tucristo_app: @albinosm @claranaveira @simetria2aca @maranellymonto3 @denunci36741511 @al2bladimir @hugo_2496 • Conoce las 14 Reaccione…,9/16/2021 22:05,1.43863E+18,Al2Bladimir,"Ciudad Guayana, Venezuela",1,0,es,Twitter Web App
9,"RT @Radioesport914: Hablamos del partido contra el Real Madrid. El Valencia CF ha trabajado con la principal duda de Hugo Duro, con molesti…",9/16/2021 20:58,1.43861E+18,oscarge88,,3,0,es,Twitter for Android
10,"RT @Radioesport914: Hablamos del partido contra el Real Madrid. El Valencia CF ha trabajado con la principal duda de Hugo Duro, con molesti…",9/16/2021 20:10,1.4386E+18,ElTorisaaaaaa,,3,0,es,Twitter for Android
11,"Hablamos del partido contra el Real Madrid. El Valencia CF ha trabajado con la principal duda de Hugo Duro, con molestias en la rodilla izquierda. 

-Molestias y vendaje en la zona del tendón rotuliano. Lo vemos en @7TeleValencia 

APP
Web
91.4FM https://t.co/Px5EFpST3i",9/16/2021 20:01,1.43859E+18,Radioesport914,Valencia,3,11,es,Twitter for Android
12,RT @WWCSTX: Bitrefill Partners With El Salvador’s Super App Hugo https://t.co/HOayYE62sR https://t.co/XYhakRGzvo,9/16/2021 17:45,1.43856E+18,WWCSTX,"Kerrville, TX",1,0,es,dlvr.it
13,"@hugo_app como siempre de irresponsables, el banco solicita una carta por el proceso de devolución por el pedido que ustedes me cobraron y no enviaron.
Y hasta terminaron bloqueandome. Nunca enviaron nada. @Defensoria_910 como pueden trabajar este tipo de empresas IRRESPONSABLES https://t.co/Vwh4u4bmYo",9/16/2021 17:42,1.43856E+18,Lilypop___,"San Salvador, El Salvador",0,0,es,Twitter for iPhone
14,"Comprensión completa de sus condiciones físicas con 9 análisis de composición corporal en 1 detección. 😎 Puedes pedir tu Báscula inteligente por nuestras redes sociales, whatsapp 75755120, Hugo App, en nuestro sitio web o llamarnos al 25300806 🚚 #domiciliogratis #elsalvador https://t.co/0qQB4dLmha",9/16/2021 17:36,1.43856E+18,XpressOnlineSv,El Salvador,0,0,es,Zoho Social
15,"La Audiencia Nacional cita a ‘El Pollo’ Carvajal el lunes para declarar sobre terrorismo

https://t.co/rrnhNGVZF0",9/16/2021 16:45,1.43854E+18,ManuelSalazar29,,0,0,es,Twitter for Android
16,"@fesfut_sv hola buenos días nada más tengo la inquietud si ya tienen una fecha del día que se habilitarán las entradas para los partidos de la selecta en octubre (panamá, mexico)
estoy entrando diariamente a la app de Hugo pero aún no están para poder comprarlas gracias :)",9/16/2021 14:20,1.43851E+18,AldoAgu41886689,,0,0,es,Twitter for Android
17,"RT @ODValencia: #DirectoVCF 📡🦇

Actualidad YA en @ODValencia

➡️Entrenamiento
➡️Pendientes de Gaya y Hugo Duro
➡️Menos de 5000 entradas
➡️S…",9/16/2021 13:51,1.4385E+18,Sergio_saanz,"Castellón de la Plana, España",2,0,es,Twitter for Android
18,"RT @ODValencia: #DirectoVCF 📡🦇

Actualidad YA en @ODValencia

➡️Entrenamiento
➡️Pendientes de Gaya y Hugo Duro
➡️Menos de 5000 entradas
➡️S…",9/16/2021 13:46,1.4385E+18,CheCapitan,,2,0,es,Twitter for Android
19,"MINISTERIO PÚBLICO PRESENTÓ IMPUTACIÓN FORMAL CONTRA HIJO DEL EX MINISTRO DE EDUCACIÓN VÍCTOR HUGO CÁRDENAS
#AHORA TRANSMEDIA #NOTICIAS (16-09-21)
Síguenos por https://t.co/8p4YWxmCjf o descarga la app TransMediaBol #Bolivia
https://t.co/vX4zAPVa1r",9/16/2021 13:39,1.4385E+18,Ricardo_Irusta,BOLIVIA,0,0,es,Twitter Web App
20,"#DirectoVCF 📡🦇

Actualidad YA en @ODValencia

➡️Entrenamiento
➡️Pendientes de Gaya y Hugo Duro
➡️Menos de 5000 entradas
➡️Soler en @LaResistencia
➡️Murthy cantera
➡️ATE
➡️y más…

📻90.9FM y 89.0FM
📱App Onda Cero y Twitter
💻Web, Twitch y YouTube
https://t.co/nmbisTHrg5",9/16/2021 13:08,1.43849E+18,ODValencia,"Valencia, Comunidad Valenciana",2,1,es,Twitter for iPhone
21,"@hn_carlos @R_Villeda @hugo_app Lo q te quiero decir es q Olimpia con los Villeda, Ferrari etc NO NECESITA MANCHAR LA CAMISA con tanta publicidad es mi forma de ver, podrian hacer acuerdos comerciales de otra forma",9/16/2021 10:27,1.43845E+18,17moises17,Honduras,0,0,es,Twitter for Android
22,"RT @SERdeporteValla: Con @despinar, la lesion de Hugo Vallejo, @KVerdezoto17
desde Ecuador hablando de Gonzalo Plata y Salvi SER Deportivos…",9/16/2021 9:20,1.43843E+18,AupaPucelaCom,"Valladolid, España",3,0,es,Twitter Web App
23,RT @tremendapintaza: Nostalgic Train 🚂 (de @tatamibeya2017) es un poético walking simulator ambientado en el Japón rural. Tiene tanto modo…,9/16/2021 7:37,1.43841E+18,Hugo_M_Gris,"Barcelona, España",4,0,es,Twitter Web App
24,"RT @LucasServian: Abro la app del home banking como la heladera... se que esta vacía pero la abro de todas formas, en una de esas encuentro…",9/16/2021 7:01,1.4384E+18,hugo_bareiro,"Posadas, Argentina",3,0,es,Twitter for Android
25,"100 días. Increíble 

Ojalá PedidosYa les quite el negocio @hugo_app",9/16/2021 2:35,1.43833E+18,oscarflores8_,Latinoamérica,0,1,es,Twitter for iPhone
26,RT @DonJuanRestoran: Olí @del_cabro @takitoperezgt y @Burgeronthegogt cómo les ha ido con la app de Delivery? Zoe y Hugo.,9/15/2021 23:27,1.43828E+18,josejagfo,Guatemala,2,0,es,Twitter for Android
27,RT @DonJuanRestoran: Olí @del_cabro @takitoperezgt y @Burgeronthegogt cómo les ha ido con la app de Delivery? Zoe y Hugo.,9/15/2021 23:13,1.43828E+18,nellydelatorre,Guatemala,2,0,es,Twitter for Android
28,"Llegué al punto de quitarles el permiso de notificaciones, si joden ustedes @hugo_app",9/15/2021 23:11,1.43828E+18,JulioF_2012,Where Amazing Happens.,0,5,es,Twitter for iPhone
29,Bitrefill Partners With El Salvador’s Super App Hugo https://t.co/xhovlPyIQU,9/15/2021 22:55,1.43828E+18,J12849558,,0,0,es,Twitter for Android
30,"🐶💜  ¡Aprovecha nuestra promoción de 30% mañana! 🛵💨

📲 Recibe 30% de descuento al pedir más de L.1000 en #EconoMascotas desde tu Hugo App.

🔍 Búscanos en la categoría de Mascotas en hugoShop y encuentra Todo Para Tus Mascotas.

*Promoción válida únicamente el 16/09/21. https://t.co/6Pb7KJ2fnE",9/15/2021 22:30,1.43827E+18,EconoMascotasHn,,0,0,es,Twitter Web App
31,@kassmayorga @hugo_app Puras doñitas nosotros emocionados por compras del super jajaja,9/15/2021 22:19,1.43827E+18,unguanacoentgu,Honduras,0,0,es,Twitter for Android
32,@unguanacoentgu @hugo_app Jajaja me encanta amigo🛒💜🛒💜,9/15/2021 22:13,1.43826E+18,kassmayorga,Honduras,0,0,es,Twitter for iPhone
33,"@17moises17 @R_Villeda @hugo_app La camiseta como la del Atlas sí que lastima la identidad del club porque no tiene nada que ver con nuestros colores, igual fue cuando le pusieron la banda; muchos desaciertos.",9/15/2021 22:08,1.43826E+18,hn_carlos,,0,0,es,Twitter Web App
34,@kassmayorga @hugo_app Ya pedí a Diprova y a la Colonia ya hice mi super jajaja,9/15/2021 22:04,1.43826E+18,unguanacoentgu,Honduras,0,2,es,Twitter for Android
35,Olí @del_cabro @takitoperezgt y @Burgeronthegogt cómo les ha ido con la app de Delivery? Zoe y Hugo.,9/15/2021 21:53,1.43826E+18,DonJuanRestoran,Guatemala,2,4,es,Twitter for iPhone
36,@kassmayorga @hugo_app Genial ya pido,9/15/2021 21:15,1.43825E+18,unguanacoentgu,Honduras,0,0,es,Twitter for Android
37,@unguanacoentgu @hugo_app En toditos 🛒,9/15/2021 21:14,1.43825E+18,kassmayorga,Honduras,0,1,es,Twitter for iPhone
38,@kassmayorga @hugo_app De que super? O de todos en la categoría super mercado,9/15/2021 21:14,1.43825E+18,unguanacoentgu,Honduras,0,0,es,Twitter for Android
39,"Ey, hay 50% de descuento en sus compras arriba de L1,500 en la categoría de Supermercados en @hugo_app 🇭🇳💜 aprovechen que todavía pueden pedir! #consejosdedoñakass https://t.co/N0JuCA8wwf",9/15/2021 21:10,1.43825E+18,kassmayorga,Honduras,0,2,es,Twitter for iPhone
40,@Roque10Arely @mamaschwen @nayibbukele Los $30 los puedes usar fácilmente en https://t.co/UiNWCUsnFv para recargar tu teléfono o saldo de Hugo App.,9/15/2021 21:04,1.43825E+18,bitrefill,Stockholm,0,1,es,Twitter for iPhone
41,"@hn_carlos @R_Villeda @hugo_app Supones mal, lo digo no por la empresa hugo sino por como cada vez mas esa camisa va pareciendo valla publicitaria Olimpia no necesita Mancharla si quiere patrocinadores q  lo hagan de otra forma",9/15/2021 21:03,1.43825E+18,17moises17,Honduras,0,0,es,Twitter for Android
42,https://t.co/aKCVGc5yqi Bitrefill Partners With El Salvador’s Super App Hugo https://t.co/Z3Qc12pmLd #ico #bounty #token,9/15/2021 20:56,1.43825E+18,5Bilionsales,Global,0,0,es,Twibble.io
43,"@hugo_app para cuando tendrán integración para pagos con bitcoin? Bitrefill no es integración, eso es un servicio externo.",9/15/2021 20:41,1.43824E+18,palvarezSV,Santa Rosa De Lima,0,0,es,Twitter for iPad
44,"RT @OutliersSchool: 7 meses trabajando y ya está todo listo. El 15 /11 se inicia el viaje del @labmovil2222, una app de contenidos + cocrea…",9/15/2021 20:24,1.43824E+18,Hugo_pardo,"Cadaqués, España",3,0,es,Twitter for iPhone
45,cuando hice la mejor fancam de la app  https://t.co/6Ym5iADqpn,9/15/2021 20:20,1.43824E+18,Hugo_sanxezz,,0,5,es,Twitter for iPhone
46,Bitrefill Partners With El Salvador’s Super App Hugo https://t.co/fYkKgfBE0w,9/15/2021 20:02,1.43823E+18,bcasolution,,0,0,es,WordPress.com
47,Bitrefill Partners With El Salvador’s Super App Hugo https://t.co/KuPuRxGBOs,9/15/2021 19:43,1.43823E+18,helenabitcoin,"Helena, MT",0,0,es,WordPress.com
48,"Gracias hugo por actualizar su app y perder todos mis datos me toca volver a hacer todo bai me paso a pedidos ya , pesimo servicio de hugo",9/15/2021 19:29,1.43822E+18,itsmehn_2021,,0,3,es,Twitter for Android
49,"Bitrefill Partners With El Salvador’s Super App Hugo

https://t.co/zhyuIDlCrr",9/15/2021 19:20,1.43822E+18,johnmorganFL,"For now, Earth",0,1,es,Twitter Web App
50,Bitrefill Partners With El Salvador’s Super App Hugo https://t.co/yVsshuVFwp,9/15/2021 19:05,1.43822E+18,GigaBitcoin,🌋,0,0,es,GigaBitcoin.xyz
51,Bitrefill Partners With El Salvador’s Super App Hugo https://t.co/XAIa13ReCS,9/15/2021 19:00,1.43822E+18,BitcoinFNews,World,0,0,es,WordPress.com
52,Bitrefill Partners With El Salvador’s Super App Hugo #bitcoin https://t.co/R53KanE4Ye,9/15/2021 18:52,1.43821E+18,bitbrokersinc,Victoria BC,0,0,es,IFTTT
53,Bitrefill Partners With El Salvador’s Super App Hugo  #Bitcoin https://t.co/0De0OUj3Fa via @namcios,9/15/2021 18:49,1.43821E+18,rick_stringer,"Traverse City, MI",0,0,es,Twitter Web App
54,Bitrefill Partners With El Salvador’s Super App Hugo https://t.co/1wrwKCmj3m https://t.co/IZ5SMNyXvk,9/15/2021 18:49,1.43821E+18,BTCstJournal,"New York, NY",0,0,es,BSJJournal
55,Bitrefill Partners With El Salvador’s Super App Hugo https://t.co/mRuAHmw2QT,9/15/2021 18:37,1.43821E+18,TheCryptoPK,,0,0,es,WordPress.com
56,Bitrefill Partners With El Salvador’s Super App Hugo https://t.co/RZc9HGTvM1,9/15/2021 18:33,1.43821E+18,cryptoworldhead,,0,0,es,WordPress.com
57,"RT @takitoperezgt: El duo de la victoria! Ok no, bueno si jajajaja

Esta semana de miércoles a domingo, estaremos con @Burgeronthegogt nues…",9/15/2021 18:29,1.43821E+18,BojItho502,Descalzo del alma. ,6,0,es,Twitter for iPhone
58,"RT @takitoperezgt: El duo de la victoria! Ok no, bueno si jajajaja

Esta semana de miércoles a domingo, estaremos con @Burgeronthegogt nues…",9/15/2021 18:22,1.43821E+18,Santa_Pastelera,Guatemala City,6,0,es,Twitter for Android
59,https://t.co/WJb1LpT6Sm Bitrefill Partners With El Salvador’s Super App Hugo https://t.co/qeNZa7prZ6 #eth #cryptocurrency #altcoin,9/15/2021 18:12,1.4382E+18,5Bilionsales,Global,0,0,es,Twibble.io
60,"RT @SERdeporteValla: Con @despinar, la lesion de Hugo Vallejo, @KVerdezoto17
desde Ecuador hablando de Gonzalo Plata y Salvi SER Deportivos…",9/15/2021 17:56,1.4382E+18,elpocerocolorao,Valladolid,3,0,es,Twitter for Android
61,"RT @LaEntrerriana10: Ahora los cuatreros van por la captación de votos en la app Mi Argentina, implementada por el gobierno de Macri. Que m…",9/15/2021 17:54,1.4382E+18,adalberto_hugo,La Falda Cordoba Argentina,329,0,es,Twitter for Android
62,"Bitrefill Partners With El Salvador’s Super App Hugo
#bitcoin #ethereum #cryptocurrency #blockchain #btc #iNf4mation https://t.co/kCpOE54NK3",9/15/2021 17:52,1.4382E+18,nf4mation,"Mahe, Seychelles",0,0,es,FS Poster
63,Bitrefill Partners With El Salvador’s Super App Hugo https://t.co/ykBdzM0Wuo #giftcard #Bitrefill #HugoApp https://t.co/sJBNEpPqZE,9/15/2021 17:50,1.4382E+18,roccodallas,Gothem,0,0,es,dlvr.it
64,Bitrefill Partners With El Salvador’s Super App Hugo: https://t.co/ZXrjnjELNX,9/15/2021 17:46,1.4382E+18,arrowsmith,Canada,0,0,es,IFTTT
65,Bitrefill Partners With El Salvador’s Super App Hugo https://t.co/VhjJ3yyFcs,9/15/2021 17:46,1.4382E+18,sriharikapu,"Selangor, Malaysia",0,0,es,IFTTT
66,Bitrefill Partners With El Salvador’s Super App Hugo : https://t.co/FhJwpfUScQ https://t.co/4gJurGmhaX,9/15/2021 17:45,1.4382E+18,ButterLemonBot,🚀 🌕,0,0,es,ButterLemonNews
67,RT @5Bilionsales: https://t.co/TH2jixhZsk Bitrefill Partners With El Salvador’s Super App Hugo https://t.co/X1EPHLaCDK #btc #LightningNetwo…,9/15/2021 17:43,1.4382E+18,DanielDayBC,,1,0,es,Twitter Web App
68,https://t.co/TH2jixhZsk Bitrefill Partners With El Salvador’s Super App Hugo https://t.co/X1EPHLaCDK #btc #LightningNetwork #Bitcoin,9/15/2021 17:43,1.4382E+18,5Bilionsales,Global,1,0,es,Twibble.io
69,Bitrefill Partners With El Salvador’s Super App Hugo https://t.co/HOayYE62sR https://t.co/XYhakRGzvo,9/15/2021 17:43,1.4382E+18,WWCSTX,"Kerrville, TX",1,0,es,dlvr.it
70,Bitrefill Partners With El Salvador’s Super App Hugo https://t.co/gpEkh1dPz2 #giftcard #Bitrefill #HugoApp https://t.co/yxWwD5UGtE,9/15/2021 17:43,1.4382E+18,TokenJay,,0,0,es,dlvr.it
71,Bitrefill Partners With El Salvador’s Super App Hugo https://t.co/fqbkAyfBIg #giftcard #Bitrefill #HugoApp #elsalvador,9/15/2021 17:43,1.4382E+18,Coinboard,"London, United Kingdom",0,0,es,dlvr.it
72,"Bitrefill Partners With El Salvador’s Super App Hugo 
https://t.co/U5pyK3mmnC
#crypto #cryptocurrency #blockchain #bitcoin #ethereum #antifud #fightfomo https://t.co/qkik3H3JZm",9/15/2021 17:42,1.4382E+18,navidnassiri,"New York, USA",0,0,es,Zapier.com
73,Bitrefill Partners With El Salvador’s Super App Hugo https://t.co/ikUyr48rkv,9/15/2021 17:40,1.4382E+18,bitcoinalerts,,0,0,es,emerac
74,Definitivamente la app del CRTM muere con iOS15 XD 😂 https://t.co/n87dXWjVTc,9/15/2021 16:50,1.43818E+18,hugo_cnm,"Madrid, Comunidad de Madrid",0,2,es,Twitter for iPhone
75,"Burel vuelve con su Guido Santini, el detectivo italo-uruguayo radicado en Nueva York y Estramil reedita ""Hispania Help"", un libro de 2009 https://t.co/M3u1We1ktW",9/15/2021 16:31,1.43818E+18,elpaisuy,"Montevideo, Uruguay",0,1,es,Integromat
76,"@hugo_app Lo correcto es la primera SuperApp y no la primer SuperApp.

Corríjanlo.",9/15/2021 15:58,1.43817E+18,hn_carlos,,0,0,es,Twitter Web App
77,"@17moises17 @R_Villeda Supongo que lo dices porque parece un nombre de persona. Creo que mejor debieron imprimirle @hugo_app 

Todavía podrían estar a tiempo. 

Hugo enmedio del círculo morado también, aunque quitaría bastante espacio si algún día quisieran ponerle más patrocinadores.

Buen día.",9/15/2021 15:55,1.43817E+18,hn_carlos,,0,0,es,Twitter Web App
78,"RT @SERdeporteValla: Con @despinar, la lesion de Hugo Vallejo, @KVerdezoto17
desde Ecuador hablando de Gonzalo Plata y Salvi SER Deportivos…",9/15/2021 15:26,1.43816E+18,jitornadijo,"Valladolid, España",3,0,es,Twitter for Android
79,"Con @despinar, la lesion de Hugo Vallejo, @KVerdezoto17
desde Ecuador hablando de Gonzalo Plata y Salvi SER Deportivos Valladolid (15/09/2021) en la App de La SER
https://t.co/3FzV04V1Z4 https://t.co/i5HVpBDQxk",9/15/2021 15:26,1.43816E+18,SERdeporteValla,Valladolid,3,5,es,Twitter for Android
80,"RT @NacionOlimpista: En #NaciónOlimpistaRadio se dió a conocer los detalles de la firma del contrato entre @hugo_app y @CDOlimpia
 
1.🚴🏻‍♀️…",9/15/2021 15:24,1.43816E+18,luracruz,,12,0,es,Twitter for Android
81,"Este 15 de septiembre queremos decirles que AMAMOS EL SALVADOR. Y que apoyamos lo local. 

Por eso nuestras plataformas principales son @hugo_app y @tuyoapp_. Plataformas hechas con amor en El Salvador. 🇸🇻",9/15/2021 15:14,1.43816E+18,TechloverStore,,0,4,es,Twitter Web App
82,Recibo más notificaciones de la App de Hugo que de ti bebé.,9/15/2021 14:36,1.43815E+18,MusicBoxhn,,0,0,es,Twitter for Android
83,"RT @Cadena_Dial: ATRÉVETE💙
¿Será Luis capaz de superar un día completo en el gimnasio con Hugo Seriñan, nuestro entrenador personal? 

➡️ @…",9/15/2021 10:30,1.43809E+18,LuisLarrodera,España,2,0,es,Twitter for Android
84,"ATRÉVETE💙
¿Será Luis capaz de superar un día completo en el gimnasio con Hugo Seriñan, nuestro entrenador personal? 

➡️ @atrevetedial , el programa despertador de Cadena Dial, con @luislarrodera , @saryaesteso e @isidromontalvo de L-V de 6H a 11H en web y app https://t.co/Ne5arvA64C",9/15/2021 10:30,1.43809E+18,Cadena_Dial,España,2,2,es,Twitter Media Studio
85,"RT @NacionOlimpista: ¡Hola @hugo_app! 👋🏼👋🏼Bienvenidos a la familia más grande de Honduras, bienvenidos a la #NaciónOlimpista. 🦁 https://t.c…",9/15/2021 6:50,1.43803E+18,DennisFernnde10,Barrio La Leona Honduras ,13,0,es,Twitter for Android
86,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/15/2021 6:46,1.43803E+18,DennisFernnde10,Barrio La Leona Honduras ,27,0,es,Twitter for Android
87,@CDOlimpia @hugo_app Que empresa ocupaba ese espacio en la camisa o estaba vacío el espacio?,9/15/2021 6:18,1.43802E+18,Ivan_E17,,0,0,es,Twitter for iPhone
88,"RT @NacionOlimpista: En #NaciónOlimpistaRadio se dió a conocer los detalles de la firma del contrato entre @hugo_app y @CDOlimpia
 
1.🚴🏻‍♀️…",9/15/2021 6:12,1.43802E+18,_CarlosJossue,Honduras,12,0,es,Twitter for iPhone
89,"RT @takitoperezgt: El duo de la victoria! Ok no, bueno si jajajaja

Esta semana de miércoles a domingo, estaremos con @Burgeronthegogt nues…",9/15/2021 6:05,1.43802E+18,AJSoulwolf,,6,0,es,Twitter for Android
90,@FunesHade @NacionOlimpista @hugo_app @_leo10hd  tal vez así la compras,9/15/2021 5:23,1.43801E+18,bnsho10,"Tegucigalpa, Honduras",0,0,es,Twitter for iPhone
91,@NacionOlimpista @hugo_app Mas vale ke no hay ningun jugador que c llame hugo xke seria problema jaja,9/15/2021 4:58,1.438E+18,marcosandino22,,0,0,es,Twitter for Android
92,"RT @takitoperezgt: El duo de la victoria! Ok no, bueno si jajajaja

Esta semana de miércoles a domingo, estaremos con @Burgeronthegogt nues…",9/15/2021 4:43,1.438E+18,Burgeronthegogt,Guatemala,6,0,es,Twitter for Android
93,"RT @NacionOlimpista: ¡Hola @hugo_app! 👋🏼👋🏼Bienvenidos a la familia más grande de Honduras, bienvenidos a la #NaciónOlimpista. 🦁 https://t.c…",9/15/2021 4:35,1.438E+18,Sixto_Aguero7,Honduras,13,0,es,Twitter for Android
94,"RT @NacionOlimpista: En #NaciónOlimpistaRadio se dió a conocer los detalles de la firma del contrato entre @hugo_app y @CDOlimpia
 
1.🚴🏻‍♀️…",9/15/2021 4:33,1.438E+18,Edwinatorres01,Tegucigalpa Honduras,12,0,es,Twitter for Android
95,"RT @NacionOlimpista: En #NaciónOlimpistaRadio se dió a conocer los detalles de la firma del contrato entre @hugo_app y @CDOlimpia
 
1.🚴🏻‍♀️…",9/15/2021 4:18,1.43799E+18,aliskander81,,12,0,es,Twitter for iPhone
96,"RT @takitoperezgt: El duo de la victoria! Ok no, bueno si jajajaja

Esta semana de miércoles a domingo, estaremos con @Burgeronthegogt nues…",9/15/2021 4:03,1.43799E+18,axelitron,,6,0,es,Twitter for Android
97,@hugo_app Por que en ingles?,9/15/2021 3:50,1.43799E+18,gavelar22,El Salvador,0,1,es,Twitter for iPhone
98,"RT @Burgeronthegogt: Acá ya se prendio la cosa mucha!

A partir de mañana desde las 17:00 horas en oh my wash, zona 9.  (7 Ave 14-35) y des…",9/15/2021 3:34,1.43798E+18,ana_esencia,,14,0,es,Twitter for Android
99,"@R_Villeda @CDOlimpia @hugo_app Excelente fichaje, ayuda mucho un patrocinio en la pandemia que aún sigue, felicidades presi!",9/15/2021 3:34,1.43798E+18,JulioCMoreno14,Spirit In The Sky,0,0,es,Twitter Web App
100,"RT @takitoperezgt: El duo de la victoria! Ok no, bueno si jajajaja

Esta semana de miércoles a domingo, estaremos con @Burgeronthegogt nues…",9/15/2021 3:14,1.43798E+18,1980cmrb,,6,0,es,Twitter for Android
101,"El duo de la victoria! Ok no, bueno si jajajaja

Esta semana de miércoles a domingo, estaremos con @Burgeronthegogt nuestro amigo y ahora socio, en la 7av 14-35 zona 9 atendiendoles hasta las 8 pm con Uber Eats, Hugo y la nueva ZOE APP. Contamos connarea de mesas al aire libre 😎 https://t.co/mnPTZqxlJW",9/15/2021 3:09,1.43798E+18,takitoperezgt,Contáctenos en ,6,17,es,Twitter for Android
102,"RT @NacionOlimpista: En #NaciónOlimpistaRadio se dió a conocer los detalles de la firma del contrato entre @hugo_app y @CDOlimpia
 
1.🚴🏻‍♀️…",9/15/2021 2:39,1.43797E+18,195Cesar,,12,0,es,Twitter for iPhone
103,¿Alguien sabe que le pasa a @hugo_app? Llevo más de 1 hora esperando una orden y soy el 150° en la fila en atención al cliente 😔,9/15/2021 2:38,1.43797E+18,progre4life,"San Salvador, El Salvador. ",0,1,es,Twitter for Android
104,"RT @CDOlimpia: ¡Bienvenido Hugo! 🤝@hugo_app

Esta mañana firmamos la alianza comercial con nuestro nuevo patrocinador Hugo en las instalaci…",9/15/2021 2:15,1.43796E+18,_Olimpistahn,Honduras ,27,0,es,Twitter for Android
105,"RT @Burgeronthegogt: Acá ya se prendio la cosa mucha!

A partir de mañana desde las 17:00 horas en oh my wash, zona 9.  (7 Ave 14-35) y des…",9/15/2021 1:38,1.43795E+18,yukito087,Guatemala,14,0,es,Twitter for Android
106,"@hugo_app espero que por aqui me envian la carta que mi banco les solicito para que me reintegren los intereses de mi tarjeta, ya que me ha tocado ir a buscarlos a sus oficinas para ello. Acaso debo notificarle al banco que ustedes ni eso quieren hacer? @Defensoria_910",9/15/2021 1:27,1.43795E+18,Lilypop___,"San Salvador, El Salvador",0,0,es,Twitter for iPhone
107,Estoy así 👌🏼 de borrar @hugo_app,9/15/2021 1:26,1.43795E+18,TaniaMaguilar,,0,0,es,Twitter for iPhone
108,"RT @Burgeronthegogt: Acá ya se prendio la cosa mucha!

A partir de mañana desde las 17:00 horas en oh my wash, zona 9.  (7 Ave 14-35) y des…",9/15/2021 1:26,1.43795E+18,IsabelSuriano,Guatemala.  Centro America,14,0,es,Twitter for Android
109,@NacionOlimpista @hugo_app @CDOlimpia Me pueden aclarar el punto 2 ? Ósea que ya no se venderían boletos por Tengo ? Para partidos de local ? 😅,9/15/2021 0:51,1.43794E+18,AJLG10,Honduras ,0,1,es,Twitter for iPhone
110,RT @NacionOlimpista: ¡YA! ¡YA! Conocé todos los detalles de la firma entre @hugo_app y @CDOlimpia en #NaciónOlimpistaRadio totalmente en vi…,9/15/2021 0:50,1.43794E+18,JulioCMoreno14,Spirit In The Sky,4,0,es,Twitter for Android
111,"RT @NacionOlimpista: En #NaciónOlimpistaRadio se dió a conocer los detalles de la firma del contrato entre @hugo_app y @CDOlimpia
 
1.🚴🏻‍♀️…",9/15/2021 0:50,1.43794E+18,JulioCMoreno14,Spirit In The Sky,12,0,es,Twitter for Android
112,"RT @Burgeronthegogt: Acá ya se prendio la cosa mucha!

A partir de mañana desde las 17:00 horas en oh my wash, zona 9.  (7 Ave 14-35) y des…",9/15/2021 0:39,1.43794E+18,Santa_Pastelera,Guatemala City,14,0,es,Twitter for Android
