,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Place Info,Retweets,Favorites,Language,Source
793,"RT @LightJSP: #streamplateado Como se que le gusta Pokémon y que recientemente se añadieron estas versiones, aquí le dejo unas versiones 2d…",2021-09-17 00:53:38,1438667425583673349,ignacio13_g,,1,0,es,Twitter for Android
794,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 00:53:31,1438667399788736512,hedart2812,Chromatica,357,0,es,Twitter for Android
795,Como me cagan los Pokémon de tipo hada.,2021-09-17 00:53:19,1438667347716362250,albertgaunt,Mexico City,0,1,es,Twitter for iPhone
796,@Cosmogz13 Qual pokémon e esse? QR baixar,2021-09-17 00:52:42,1438667193781264387,iz4anjuuh,,0,0,es,Twitter for Android
797,"RT @_Jerryl1: Abro hilo sobre los Pokémon basados en México
Opening thread from Mexico-themed Pokémon

#Ludicolo: El Pokémon Optimista/Care…",2021-09-17 00:52:41,1438667189821792256,FrevoKaluza,Argentina,66,0,es,Twitter for Android
798,"RT @brazaesthetic: brazaesthetic:Tazo Pokémon, Elma Chips (2000) https://t.co/pHwQHs9iXh",2021-09-17 00:52:37,1438667170599288832,DanDauzacker,,18,0,es,Twitter Web App
799,@Zetochu Yo estaba tentado en comprar Pokémon Snap.,2021-09-17 00:52:24,1438667116580851718,luis262,"ÜT: 10.515102,-66.914621",0,0,es,Twitter for Android
800,"@NintyYesterday GBA: Monster Force
DS: Pokémon Platino (Muy tarde ya xd)
3DS: Fire Emblem Awakening
Nintendo Switch: Pokémon Escudo",2021-09-17 00:51:51,1438666979863318530,cgl7th,"Elche, España",0,0,es,Twitter for Android
801,"RT @NibyMPP: Si por los fans fuera, la mayoría de los Pokémon serían tipo fantasma, siniestro y siempre te darían un pseudolegendario como…",2021-09-17 00:51:48,1438666967687303169,DracowarlordTNT,Absurdistán ,41,0,es,Twitter Web App
802,"#streamplateado Como se que le gusta Pokémon y que recientemente se añadieron estas versiones, aquí le dejo unas versiones 2d que hice de los modelos 3d del trío de Kanto que se hicieron para Pokémon Masters https://t.co/2TcBxBloHC",2021-09-17 00:51:45,1438666951379668996,LightJSP,México,1,5,es,Twitter for Android
803,RT @MetapodPresi: Pokémon Unite ha alcanzado 9 millones de descargas en Nintendo Switch. Gracias a esto cada usuario tendrá como regalo 200…,2021-09-17 00:51:28,1438666883734069250,BrokieThe,"Montevideo, Uruguay",17,0,es,Twitter for Android
804,@eldegods Do Pokémon no caso,2021-09-17 00:51:25,1438666869662232581,TioHarucifer,Lavender,0,1,es,Twitter for Android
805,Pokémon Blanco (REBOOT)-Español: Robo al museo (Parte 1) https://t.co/KSz5Fx998x a través de @YouTube,2021-09-17 00:51:06,1438666788305358851,juegos_y_mas12,Mexico,0,1,es,Twitter Web App
806,La segunda generacion de Pokémon es una mierda https://t.co/KHQmYhN0qO,2021-09-17 00:50:51,1438666725411667973,kokosu_dark,"En tu mente, en tus recuerdos",0,0,es,Twitter for iPhone
807,@cryptigutz He has Pokémon and a fedora.,2021-09-17 00:50:41,1438666685406453763,WerewolfExec,The Gorewood Forest ,0,2,es,Twitter Web App
808,"Es casualidad que estos 3 chicuelos han sido mis Pokemon Iniciales? Confirmo que soy Fan de los Pokemon Iniciales Polluelos en cualquier raza. 
💜🐥🦉🐧 https://t.co/7b0JgcUM5N",2021-09-17 00:50:25,1438666618171797504,GUIDOWEll,"Ibagué, Colombia 🇨🇴",0,0,es,Twitter Web App
809,"RT @El_senor_Erizo: Hubo insistencia en que dibujara a Lopunny, y como se trata de (junto a Cinccino) el Pokémon que más usé durante la qui…",2021-09-17 00:50:06,1438666539801059330,kol988,,16,0,es,Twitter for Android
810,"@aLBlacksoul GBA: Super Mario World
DS: Pokemon Mundo Misterioso Equipo de Rescate Azul
WII: Dragon Ball Z Budokai Tenkaichi 2
3DS: Profesor Layton y la Máscara de los Prodigios",2021-09-17 00:49:44,1438666445257334784,VMST10,LPGC 🇮🇨,0,0,es,Twitter for Android
811,Quiero ver Pokémon toda la noche,2021-09-17 00:49:26,1438666370443526144,_madamejours,X Æ A-XII,0,0,es,Twitter for iPhone
812,"RT @TalesofLaura: ✨Soy una cuenta nueva y busco mutuals para interactuar✨

- Pokémon 
- Stardew Valley
- Animal Crossing
- Tales of
- Fire…",2021-09-17 00:49:12,1438666312809697286,TuRocketBill,"Málaga, España",87,0,es,Twitter for Android
813,"RT @_Jerryl1: Abro hilo sobre los Pokémon basados en México
Opening thread from Mexico-themed Pokémon

#Ludicolo: El Pokémon Optimista/Care…",2021-09-17 00:49:01,1438666265237893125,IvanXL13,,66,0,es,Twitter for Android
814,q buenos los sountracks de Pokémon,2021-09-17 00:48:46,1438666202117771265,a_mmuwu,he'him,0,1,es,Twitter for Android
815,"Los collares Pokeamistad son el detalle perfecto para esas amistades amantes del mundo Pokémon 😍, ¡Etiqueta a un amigo con quien te gustaría compartir tu mitad! 🥰💛 Envíanos un DM para solicitarlo. https://t.co/B9rhqGDm7W",2021-09-17 00:48:19,1438666089072840711,WeShopCenter,"Lima, Perú",0,0,es,Twitter for Android
816,pokémon oreos taste better than regular oreos,2021-09-17 00:48:00,1438666009691500548,ChefBoyardank,"Kansas City, MO",0,1,es,Twitter for iPhone
817,"Tu y yo viendo pokemon. No sé, piénsalo.😳 https://t.co/KjcPUusnzx",2021-09-17 00:47:34,1438665899486195712,AngyBq,"Barranquilla, Colombia",0,5,es,Twitter for Android
818,RT @Pokemonnationbr: Centro Pokémon de Galar https://t.co/uMTWFUaTY4,2021-09-17 00:47:20,1438665844008103936,DaniwellAlves,bahêa,31,0,es,Twitter for Android
819,RT @pokexperto: Vídeo promocional del 5 Aniversario de Pokémon GO https://t.co/e9tqkLPBfq,2021-09-17 00:46:57,1438665744548569092,alexandroruiz4,Monterrey nuevo león,44,0,es,Twitter for Android
820,"RT @LenacchiArt: @JW_Arte Holi! Soy Lenacchi y estaré en el stand 48 de Artist House 🥳💗

En mi stand tendré muchas cositas de Genshin y Pok…",2021-09-17 00:46:45,1438665697094156289,prismadreams,,9,0,es,Twitter Web App
821,RT @CleverSafo: Quiero hacer un estudio muy serio para descubrir por qué a los gays les gusta tanto Pokémon,2021-09-17 00:46:24,1438665605771583490,ChrisHigurashi,Venezuela,6,0,es,Twitter for Android
822,"RT @brazaesthetic: brazaesthetic:Tazo Pokémon, Elma Chips (2000) https://t.co/pHwQHs9iXh",2021-09-17 00:46:02,1438665516437082122,cancelahoje,"Americana, Brasil",18,0,es,Twitter for iPhone
823,RT @ahirurescue: Quiero un Pokemon let's go y un mundo misterioso con todos los Pokémon que hay actualmente.,2021-09-17 00:45:42,1438665429732544521,SkaggiKyo,Skagafjörður,1,0,es,Twitter Web App
824,"RT @CrownVGC: Aquí os dejo una movida que he hecho esta tarde, a ver que os parece. #pokemon #fakemon @PokemonEstelar https://t.co/GNULjHw8…",2021-09-17 00:44:58,1438665245812301824,Flygon_Cumbiero,Guatemala,5,0,es,Twitter for Android
825,"RT @pokexperto: Nuevo evento de Incursiones Dinamax en Pokémon Espada y Escudo:

📅 17 a 19 de septiembre
➡️ Lunatone Shiny 💫
➡️ Solrock Shi…",2021-09-17 00:44:40,1438665171891888129,fox3628,,16,0,es,Twitter for Android
826,"RT @KsioEstaCogido: La peña tirando pestes de una niña que anda re loca por la Mc Aitana

Habéis rozado la Diabetes Tipo 2 comiendo pelotaz…",2021-09-17 00:44:35,1438665151771811840,Jcondeh9,,450,0,es,Twitter for Android
827,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 00:44:31,1438665131576135680,OrtigozaEmanuel,"Almirante Brown, Argentina",357,0,es,Twitter Web App
828,@CikisHareketi96 Y qué juegos estás jugando? GTA? Pokémon? Mario? CoD?,2021-09-17 00:43:37,1438664905905803270,junior1891,"Lima, Peru",0,0,es,Twitter for Android
829,RT @CentroPokemon: Ya están empezando a llegar las Oreo de Pokémon 🔥 https://t.co/xncUjEadjo,2021-09-17 00:43:14,1438664808929320962,krdox,Egipto,137,0,es,Twitter Web App
830,Quiero un Pokemon let's go y un mundo misterioso con todos los Pokémon que hay actualmente.,2021-09-17 00:42:59,1438664747583426562,ahirurescue,de pokeaventuras 📍,1,11,es,Twitter for Android
831,@GUIDOWEll El mejor pokemon 😌,2021-09-17 00:42:50,1438664711210508289,Nicogk9705,"Bogotá, D.C., Colombia",0,1,es,Twitter for iPhone
832,Bueno voy a ser masoquista y voy a jugar a la Rom de Pokemon Radical Red.,2021-09-17 00:42:41,1438664669997240322,Zero11773903,,0,0,es,Twitter for Android
833,RT @MetapodPresi: Pokémon Unite ha alcanzado 9 millones de descargas en Nintendo Switch. Gracias a esto cada usuario tendrá como regalo 200…,2021-09-17 00:42:06,1438664526442815493,josealfedoquion,,17,0,es,Twitter Web App
834,quien pa jugar Pokémon,2021-09-17 00:41:40,1438664417105829892,kjstetas,wogon,0,0,es,Twitter for Android
835,"Tiene razón.

Por culpa de pokemon soy furro. https://t.co/Hgv4BbWaZG",2021-09-17 00:41:39,1438664410130698241,Nailechugafurro,Gay gay homosexual gay ,0,3,es,Twitter for Android
836,"Yo jugando Megaman, Kirby, Metroid, Call of duty, y sobretodo Pokemon https://t.co/JR2W37YHdm",2021-09-17 00:41:26,1438664358175911936,Superhelloo,en tu çorazáo,0,0,es,Twitter Web App
837,"RT @KsioEstaCogido: La peña tirando pestes de una niña que anda re loca por la Mc Aitana

Habéis rozado la Diabetes Tipo 2 comiendo pelotaz…",2021-09-17 00:41:21,1438664335878938625,martikkkka,winterfell,450,0,es,Twitter for Android
838,"@zvala_lucas @Caith_Sith Si... Obvio... Pero por popularidad y lo que recauda esta mucho antes Pokemon. Se que es una comparación tonta pero las constante preguntas sobre Marvel no es por su popularidad sino porque todos los medios quieren logran una declaración ""a lo Scorsese""",2021-09-17 00:41:05,1438664269437022217,MartinezGomezN,Ciudad Autónoma de Buenos Aire,0,1,es,Twitter Web App
839,@SoloAngel19 Ajjaja te imagino re antisocial en una esquina oscura jugando pokemon,2021-09-17 00:40:33,1438664136204947457,NOOOO0OO0O0,si,0,1,es,Twitter for Android
840,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 00:40:10,1438664039605932033,JoseCruces_04,,357,0,es,Twitter for Android
841,"@_Kuha_ Tienes razón aquí, pokemon esta jodido desde roza",2021-09-17 00:40:03,1438664008794443784,MidlaneLe0n,Iwatodai,0,0,es,Twitter for Android
842,"Amigo @Ch3viTv sales en el video oficial de pokemon go..😱😱😱
Muchas felicidades..
Saludos desde Bolivia🇧🇴🤗 https://t.co/GVfeygYdjx",2021-09-17 00:39:47,1438663943048859650,AlexanderTC01,Bolivia,0,4,es,Twitter for Android
843,"@NOOOO0OO0O0 Gracias.
Aproveché todo lo que pude antes de que se arruine.
Creo que estuve 2 años llevándola al Cole para jugar Pokémon.",2021-09-17 00:39:47,1438663940247101445,SoloAngel19,debajo de una piedra.,0,1,es,Twitter for Android
844,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 00:39:42,1438663920680583169,Blockkiller05,Argentina,357,0,es,Twitter Web App
845,"@waterverga que tengo el audio de 

“-whos that pokemon?😃
-ITS PIKACHU!👹
-it’s ✨clefairy✨
-FUUUUUCJKKJ🤬”

pegado en mi cabeza",2021-09-17 00:39:08,1438663779571666944,vvwvwvwvwvwvw,,0,1,es,Twitter for iPhone
846,Cuando @malarconn no me deja jugar Pokemon GO mientras manejo 😤 https://t.co/cD9iMzmeaj,2021-09-17 00:38:46,1438663685866606592,diegovg58,,0,2,es,Twitter for iPhone
847,¡Comencemos una buena amistad en Pokémon GO! ¡Mi código de Entrenador es 6796 9457 7463!,2021-09-17 00:38:22,1438663583345348610,RiverLeon_,Ciudad de la Furia,0,2,es,Twitter for Android
848,"RT @_Jerryl1: Abro hilo sobre los Pokémon basados en México
Opening thread from Mexico-themed Pokémon

#Ludicolo: El Pokémon Optimista/Care…",2021-09-17 00:38:17,1438663563833450497,JosLuisValentn8,,66,0,es,Twitter for Android
849,RT @CentroPokemon: Ya están empezando a llegar las Oreo de Pokémon 🔥 https://t.co/xncUjEadjo,2021-09-17 00:38:04,1438663508988612611,2005Andyelias,,137,0,es,Twitter for Android
850,"@nani_qwq Oyeeeeeeeeee
Mañana vuelvo a viciar al pokemon",2021-09-17 00:38:02,1438663500361093127,David_Pan04,Honduras,0,0,es,Twitter for Android
851,@LadyAri17 porque pense que eran pokemon por un momento,2021-09-17 00:37:45,1438663432325287938,PIasmaghost_,,0,0,es,Twitter Web App
852,"@NOOOO0OO0O0 Una vez en el colegio me puse a jugar Pokémon, toda la clase.",2021-09-17 00:37:33,1438663378428432388,SoloAngel19,debajo de una piedra.,0,1,es,Twitter for Android
853,"Y obviamente siendo una persona que juega pokemon go todos los santos días desde que salió, este video me  dió tremenda emoción y hype obveo.",2021-09-17 00:37:25,1438663345633120259,_Kuha_,,1,28,es,Twitter Web App
854,"¡Wurmple!

Descripcion de la SexyDex:

Las Wurmple son pokemon de bosque, son pequeñas y despistadas.

Ellas son una curiosa especie que le gusta esconderse en la hierba alta.

Esta Wurmple te saluda, ¿no es linda? https://t.co/Bldsk87oUQ",2021-09-17 00:37:23,1438663337659744261,LuxuryFA,,6,34,es,Twitter for Android
855,"RT @pokexperto: La versión china de Pokémon Quest se encuentra en mantenimiento unas horas.

Al volver se añadirán los primeros Pokémon de…",2021-09-17 00:37:22,1438663335470374915,luis_treve,Tokyo,14,0,es,Twitter for iPhone
856,"RT @KsioEstaCogido: La peña tirando pestes de una niña que anda re loca por la Mc Aitana

Habéis rozado la Diabetes Tipo 2 comiendo pelotaz…",2021-09-17 00:36:55,1438663219938201604,evonskay,"Valencia, España",450,0,es,Twitter for Android
857,"Pokémon vendrá en un declive de calidad asqueroso hace años, pero literal lo que hicieron con GO es una locura enorme que nadie les puede negar, y dudo muuucho que algo llegue a ser tan ""grande"" como esto en muuchos años más. https://t.co/iCbcKfF8Bv",2021-09-17 00:36:48,1438663189122764805,_Kuha_,,3,53,es,Twitter Web App
858,RT @CentroPokemon: Ya están empezando a llegar las Oreo de Pokémon 🔥 https://t.co/xncUjEadjo,2021-09-17 00:36:45,1438663177345114115,almgabo,"Santiago de Surco, Peru",137,0,es,Twitter for Android
859,"RT @TalesofLaura: ✨Soy una cuenta nueva y busco mutuals para interactuar✨

- Pokémon 
- Stardew Valley
- Animal Crossing
- Tales of
- Fire…",2021-09-17 00:36:44,1438663173343752195,AlvaroPF92,,87,0,es,Twitter Web App
860,"@DNAOrigin_ — Puedo contarte de mi, si quieres ¡pero mi vida hasta hace unos años ha sido muy aburrida! —exclamó— Enfermaba mucho de pequeña, mi salud era frágil...¡pero me curé! aunque no pude tener un pokémon, hasta ahora, mi tío que ha viajado mucho...me va a presentar un amigo~",2021-09-17 00:36:36,1438663141395767297,IAmBlueDaBaDee, ❪﹫❫ ᴀʀᴛ ɴᴏᴛ ᴍɪɴᴇ.,0,0,es,Twitter for Android
861,"@impuestosychoco @foppaguate a foppa hay que explicarle con bananos o muñecos de pokemon para que entienda, no podemos esperar que sus 1.25 neuronas comprendan un concepto tan ""complicado"" como la diferencia entre transporte y distribución de energía.",2021-09-17 00:36:28,1438663106515849221,loquique,Guatemala de la Asunción,0,0,es,Twitter for iPad
862,"❗Busco mutuals ❗ Soy nuevo en Twitter 🤠

- Anime (Naruto, HxH, Sailor Moon, Mob Psycho 100) 
- Videojuegos (Tekken y de lucha en general son mis favs)
- Pokemon
- Música (K-Pop, Pop, Trap, Hip Hop, Rock)
- Espiritualidad 🕉️
- Pro LGBT + 🏳️‍🌈

Se les agradece un RT ✨",2021-09-17 00:35:38,1438662895781416963,fauriciox,"Puerto La Cruz, Venezuela",0,0,es,Twitter for Android
863,"RT @don_helecho: ¿Quién es este POKEMON? 🐥

Se esconde entre Pellaea mucronata 🌿

Creditos : @rouchiha_ https://t.co/VRggClVxy5",2021-09-17 00:35:33,1438662875619397632,dnkandice,Mexico City,2,0,es,Twitter for Android
864,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 00:35:32,1438662873882976259,clearestblue,"Lima,Peru",357,0,es,Twitter for iPad
865,"En un momento prendemos bandita, vamos a seguirle al bastión y a introducir una nueva mecánica al directo, vayan pensando cuál es su Pokémon favorito 😎",2021-09-17 00:35:18,1438662812352618496,ElMikawas,Pueblo Paleta,0,3,es,Twitter for Android
866,RT @pokexperto: Vídeo promocional del 5 Aniversario de Pokémon GO https://t.co/e9tqkLPBfq,2021-09-17 00:35:17,1438662810788061187,lxutixx,"Quilmes, Argentina",44,0,es,Twitter for Android
867,"No sé si comprarme el Pokémon Edición Y, estoy en decisión debido a que recientemente me acabe el Zafiro Alfa y no se si comprarme esa edición o no.",2021-09-17 00:34:44,1438662673084915713,ScottNightmare1,Espacio en blanco.,0,0,es,Twitter for Android
868,"Ah, te refieres a Anorith, Pokemon de tipo roca/bicho introducido en la luna que ganando en humor amarillo.",2021-09-17 00:34:24,1438662588557144064,VLTGb0t,,0,0,es,VLTGb0t
869,"RT @TalesofLaura: ✨Soy una cuenta nueva y busco mutuals para interactuar✨

- Pokémon 
- Stardew Valley
- Animal Crossing
- Tales of
- Fire…",2021-09-17 00:34:17,1438662559221968896,ductovick,México,87,0,es,Twitter Web App
870,"RT @TalesofLaura: ✨Soy una cuenta nueva y busco mutuals para interactuar✨

- Pokémon 
- Stardew Valley
- Animal Crossing
- Tales of
- Fire…",2021-09-17 00:34:14,1438662543728418825,WaveLuiso,"Caracas, Venezuela",87,0,es,Twitter for Android
871,"@DNAOrigin_ esta región para hacerme fuerte junto a mis pokémon, puedo ayudarte —sonrió levemente— Eso y que...viajar sola no me gustaría, heh-heh~

Ciertamente, quería ser más fuerte que un campeón, para poder ser digna rival de su amigo Seven y viajar ¡sobretodo viajar! Y ver mundo. +",2021-09-17 00:33:57,1438662474430128129,IAmBlueDaBaDee, ❪﹫❫ ᴀʀᴛ ɴᴏᴛ ᴍɪɴᴇ.,0,0,es,Twitter for Android
872,RT @pokexperto: Vídeo promocional del 5 Aniversario de Pokémon GO https://t.co/e9tqkLPBfq,2021-09-17 00:33:45,1438662425335767046,Merilathi,,44,0,es,Twitter for Android
873,Covid? No conozco ese pokemon.,2021-09-17 00:33:38,1438662393253482503,elsinfilo,"Chaco, Argentina",0,3,es,Twitter for Android
874,"@IAmBlueDaBaDee Supongo que puede verse así, je~

—Algo de razón tenía. Era divertido cuando sus Pokémon se lanzaban sobre ella en plan juguetón.—

A todo esto, soy Haruka. O Haru, para los amigos.",2021-09-17 00:33:02,1438662244133376006,HoennianSoul,— Wʀɪᴛᴛᴇɴ ʙʏ: Mᴀʀᴜ,0,0,es,Twitter Web App
875,"RT @TalesofLaura: ✨Soy una cuenta nueva y busco mutuals para interactuar✨

- Pokémon 
- Stardew Valley
- Animal Crossing
- Tales of
- Fire…",2021-09-17 00:32:40,1438662151493885953,ramsesbencomo11,maturin ,87,0,es,Twitter for Android
876,"Sé que pone Pokémon, pero mi cabeza ha pensado otra cosa xD https://t.co/Yhx3rVqd7L",2021-09-17 00:32:23,1438662079020404740,RenzoXRock,,0,7,es,Twitter for Android
877,Ooo Pokémon Oreos,2021-09-17 00:32:04,1438661999085252611,93FPS,LA / LB ,0,0,es,Twitter for iPhone
878,"Fua el equipo con el que me pase pokemon Platino tienes a tres clasicos al principio un pokemon que me sorprendio para bien, mi favorito y a Giratina porque si xd. https://t.co/y2Gl8KSbvn",2021-09-17 00:31:39,1438661897214119938,Zero11773903,,0,0,es,Twitter for Android
879,"RT @KsioEstaCogido: La peña tirando pestes de una niña que anda re loca por la Mc Aitana

Habéis rozado la Diabetes Tipo 2 comiendo pelotaz…",2021-09-17 00:31:19,1438661812006932482,aubeda23,"Alcázar de San Juan, España",450,0,es,Twitter for Android
880,"RT @NibyMPP: Si por los fans fuera, la mayoría de los Pokémon serían tipo fantasma, siniestro y siempre te darían un pseudolegendario como…",2021-09-17 00:31:18,1438661809041408001,josealfedoquion,,41,0,es,Twitter Web App
881,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 00:31:06,1438661755140513797,srtozeta,sinnoh,357,0,es,Twitter for iPhone
882,He farmeado casi 5 millones en una semana apunta de Pokemon Go que gonorrea:v,2021-09-17 00:30:54,1438661708143341569,fadm_12,"Bucaramanga, Colombia",0,2,es,Twitter Web App
883,RT @Munchlax_x: #anipoke Pokemon Tazos/Pogs https://t.co/4tuDhvkW4C,2021-09-17 00:30:52,1438661696768204800,Lucario19941,,3,0,es,Twitter for iPhone
884,RT @pokexperto: Vídeo promocional del 5 Aniversario de Pokémon GO https://t.co/e9tqkLPBfq,2021-09-17 00:30:30,1438661606087483394,ellis_hz,,44,0,es,Twitter Web App
885,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/azois5LYwF  ,2021-09-17 00:30:11,1438661524415995905,ShitpostContext,,0,0,es,ShitpostContext
886,RT @pokexperto: Nuevos Pokémon disfrazados y ropa añadida a Pokémon GO por los eventos de la Semana de la Moda y Halloween https://t.co/ELQ…,2021-09-17 00:29:57,1438661466635264005,southwolves0,aquí estoy bien👉,15,0,es,Twitter for Android
887,Estoy triste por qué se me fue un pokémon legendario 🥺😓😭 https://t.co/0VtEyt7mhy,2021-09-17 00:29:48,1438661428840472579,EduOTK,"Monterrey, México🇲🇽",0,0,es,Twitter for Android
888,RT @pokexperto: Nuevas imágenes del Steelbook de Leyendas Pokémon Arceus de regalo con la reserva del juego en algunas tiendas. https://t.c…,2021-09-17 00:29:47,1438661424478396416,ArhIsaac,México,198,0,es,Twitter for Android
889,RT @pokexperto: Nuevas imágenes del Steelbook de Leyendas Pokémon Arceus de regalo con la reserva del juego en algunas tiendas. https://t.c…,2021-09-17 00:29:46,1438661422829953024,KatakuAishiSL,canarias,198,0,es,Twitter for Android
890,"RT @soychrista: ¡Hola! Les comparto el horario de stream esta semana

🍉 VIERNES: Debido al endeudamiento repentino (?) jugaré  POKEMON ESCU…",2021-09-17 00:29:44,1438661411777941507,KinoxRap,Málaga,7,0,es,Twitter for Android
891,"❌!NUNCA TE RINDAS! ¡NO IMPORTA la LIGA! Go Battle League - Pokémon Go PvP
👉https://t.co/F3uJMtdyYT https://t.co/tOn9BuReot",2021-09-17 00:29:43,1438661407076200449,LonssoPlays,Mi canal:,0,2,es,Twitter Web App
892,RT @Nintenderos: Este fantástico fan-art combina a Pokémon con El viaje de Chihiro - https://t.co/CaxEKVrn3X https://t.co/7rAdaDxVoU,2021-09-17 00:29:31,1438661357751123979,southwolves0,aquí estoy bien👉,4,0,es,Twitter for Android
893,que le jodan al horóscopo cuál es tu juego de pokémon favorito el Pokémon Rubí o Pokémon Sabadell ?????,2021-09-17 00:29:19,1438661308992430080,SBossoms,,0,0,es,Twitter for iPhone
894,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 00:28:58,1438661220198932490,angelmaxi666,,357,0,es,Twitter Web App
895,RT @pokexperto: Vídeo promocional del 5 Aniversario de Pokémon GO https://t.co/e9tqkLPBfq,2021-09-17 00:28:52,1438661194638888963,Benjarras,Enfrente de la compu,44,0,es,Twitter Web App
896,"RT @pokexperto: Nuevo evento de Incursiones Dinamax en Pokémon Espada y Escudo:

📅 17 a 19 de septiembre
➡️ Lunatone Shiny 💫
➡️ Solrock Shi…",2021-09-17 00:28:51,1438661190285242374,southwolves0,aquí estoy bien👉,16,0,es,Twitter for Android
897,"RT @CentroPokemon: Pokémon disfrazados para el evento de la Semana de la Moda de Pokémon GO y más cosas para Halloween, extraídos de los da…",2021-09-17 00:28:50,1438661184534859777,southwolves0,aquí estoy bien👉,18,0,es,Twitter for Android
898,RT @pokexperto: Vídeo promocional del 5 Aniversario de Pokémon GO https://t.co/e9tqkLPBfq,2021-09-17 00:28:42,1438661152481873923,southwolves0,aquí estoy bien👉,44,0,es,Twitter for Android
899,"RT @pokexperto: Nuevo evento local de Pokémon GO:

📅 21 a 28 de septiembre
🌎 Taiwán
➡️ Competición de capturar Pokémon entre los jugadores…",2021-09-17 00:28:40,1438661142289731587,southwolves0,aquí estoy bien👉,7,0,es,Twitter for Android
900,"RT @Terminador73JP: Holas 👋

 Ceremony de 5 nuevos tapas de alcantarilla  de Pokemon  en la ciudad de Higashi-Osaka, Prefectura de Osaka! h…",2021-09-17 00:28:34,1438661120559091712,Eliza_Rain,"México, D.F.",9,0,es,Twitter Web App
901,"RT @uCesless: TORNEÍTO. MAÑANA A LAS 21:00 EN TWITCH.
CERCA DE 50 PARTICIPANTES SE BATIRÁN DURANTE EL FINDE PARA GANAR EN ESTE SEGUNDO EVEN…",2021-09-17 00:28:26,1438661085373030400,AsariasRP,"Campana, Argentina",4,0,es,Twitter for Android
902,"@TalesofLaura Fire emblem, pokemon, animales, animal crossing y he jugado dos tales of 🥰",2021-09-17 00:28:23,1438661075046748161,AnabelShiro,España,0,0,es,Twitter for Android
903,"RT @brazaesthetic: brazaesthetic:Tazo Pokémon, Elma Chips (2000) https://t.co/pHwQHs9iXh",2021-09-17 00:28:15,1438661040900874245,AlexandrinoMar,"São Luís, Brazil",18,0,es,Twitter for Android
904,RT @CentroPokemon: Ya están empezando a llegar las Oreo de Pokémon 🔥 https://t.co/xncUjEadjo,2021-09-17 00:28:04,1438660995363319808,MarianaLopz10,,137,0,es,Twitter for Android
905,"RT @CentroPokemon: Pokémon disfrazados para el evento de la Semana de la Moda de Pokémon GO y más cosas para Halloween, extraídos de los da…",2021-09-17 00:27:58,1438660969681637380,Bloody_noses,"Ban Not, Thailand",18,0,es,Twitter for Android
906,"Esta semana iniciaré mi primer serie 
de Pokemon Randomlocke, aún no
me decido, ¿a ustedes cual les gusta?

Atentos al canal: 
https://t.co/Dh0o0AeKS1",2021-09-17 00:27:58,1438660966942748676,IvanZavaIa,,0,19,es,Twitter for iPhone
907,"@itzMaz95 Ahhh yes, porque claramente el templo de las sombras de Ocarina of Time, toda la saga de Metroid, Bayonetta, Xenoblade y Fire Emblem son para niños.

Está gente jugó 2 minutos al Pokemon Rojo, al Mario de la NES y al Kirby Super Star y se quedaron con eso.",2021-09-17 00:27:42,1438660902543405059,ultraaaaah,Yongen—Jaya,0,1,es,Twitter for Android
908,"New show ""Conexión Ep. 5 - Pokémon y más..."" up now at https://t.co/VLgSWoEfud Check it out now!",2021-09-17 00:27:41,1438660896419729408,Conexion_UPT,"Tacna, Perú.",0,0,es,Mixcloud
909,"RT @Mesprit_pkmn: ⭐Not New In RP
⭐Pokemon de las emociones
⭐Todavía soy una bebé!
⭐Un RT me ayuda a estar cada vez más cerca de crecer! Me…",2021-09-17 00:27:14,1438660785069232128,iAngelus_mortis,「 #TC 」,12,0,es,Twitter for Android
910,A Pikachu y otros Pokémon podrás atraparlos ahora en los packs de galletas Oreo https://t.co/atxRAdEsd2 https://t.co/6KhyK5Fsqf,2021-09-17 00:27:05,1438660747232374785,LuisCarlosBa,"Bogotá, Colombia",0,0,es,dlvr.it
911,"ESO ME DOLIO: pokemon ss funadolocke3 #19 https://t.co/Y0VqUnZsyt a través de @YouTube 
#pokemon",2021-09-17 00:26:58,1438660717360599041,tydus07,,0,0,es,Twitter Web App
